cell_id,grid_x,grid_y,elevation_m,slope_deg,terrain_type,rock_density,dust_depth_cm,solar_exposure_pct,surface_temp_c,hazard_prob,safety_score,traversal_energy_wh_per_m
276,36,4,4.44,8.0,regolith_plain,0.582,2.62,56.6,-39.9,0.075,0.925,1.266
277,37,4,8.13,19.34,regolith_plain,0.586,2.05,42.1,-39.2,0.123,0.877,1.673
278,38,4,-8.91,52.98,rock_field,0.647,0.0,18.9,-53.6,0.465,0.535,4.789
279,39,4,-26.26,56.63,rock_field,0.621,0.0,9.3,-50.6,0.482,0.518,5.229
280,40,4,-16.14,58.48,rock_field,0.577,0.0,8.6,-54.0,0.488,0.512,5.478
281,41,4,13.67,28.07,rock_field,0.487,1.17,28.7,-39.5,0.315,0.685,2.994
282,42,4,2.15,16.16,regolith_plain,0.438,1.64,57.8,-33.6,0.094,0.906,1.481
283,43,4,6.53,16.08,regolith_plain,0.403,0.33,55.0,-30.8,0.098,0.902,1.459
284,44,4,13.45,18.28,regolith_plain,0.398,1.21,43.2,-43.0,0.129,0.871,1.549
285,45,4,18.59,14.29,crater_rim,0.402,3.95,51.4,-37.2,0.201,0.799,1.712
286,46,4,21.66,13.99,crater_rim,0.408,6.13,56.2,-39.9,0.194,0.806,1.701
287,47,4,27.73,9.63,regolith_plain,0.391,8.92,59.7,-36.6,0.103,0.897,1.237
288,48,4,28.45,3.05,regolith_plain,0.439,9.56,64.9,-34.3,0.061,0.939,1.14
289,49,4,28.63,0.82,regolith_plain,0.527,8.94,68.5,-34.8,0.061,0.939,1.087
290,50,4,28.02,5.05,regolith_plain,0.635,7.34,62.9,-38.6,0.063,0.937,1.324
291,51,4,25.88,7.06,regolith_plain,0.746,6.27,63.2,-39.2,0.084,0.916,1.413
292,52,4,23.09,8.33,regolith_plain,0.744,6.27,69.7,-40.6,0.106,0.894,1.536
293,53,4,20.07,4.41,regolith_plain,0.707,7.16,49.8,-42.5,0.076,0.924,1.368
294,54,4,20.94,4.25,regolith_plain,0.663,7.49,63.9,-30.9,0.071,0.929,1.362
295,55,4,22.67,3.81,regolith_plain,0.611,7.86,66.9,-38.8,0.087,0.913,1.314
296,56,4,19.18,10.85,regolith_plain,0.681,9.77,59.8,-40.5,0.13,0.87,1.665
297,57,4,15.02,15.09,rock_field,0.753,12.29,51.2,-31.2,0.294,0.706,2.855
298,58,4,16.18,30.81,rock_field,0.849,13.1,25.6,-49.9,0.392,0.608,4.192
299,59,4,-4.5,52.31,rock_field,0.959,13.03,14.4,-50.0,0.545,0.455,5.796
300,0,5,-16.23,14.71,regolith_plain,0.68,5.47,64.2,-30.5,0.118,0.882,1.754
301,1,5,-19.83,10.94,regolith_plain,0.659,5.07,48.8,-35.8,0.094,0.906,1.539
302,2,5,-21.53,18.17,regolith_plain,0.671,3.03,55.2,-42.1,0.131,0.869,1.695
303,3,5,-17.58,13.49,regolith_plain,0.695,2.77,53.2,-37.6,0.123,0.877,1.534
304,4,5,-18.21,9.48,regolith_plain,0.716,2.47,59.2,-41.0,0.077,0.923,1.42
305,5,5,-19.12,8.19,regolith_plain,0.728,2.54,54.7,-26.3,0.093,0.907,1.402
306,6,5,-21.32,8.76,regolith_plain,0.743,2.32,58.4,-41.2,0.093,0.907,1.479
307,7,5,-19.44,10.1,rock_field,0.757,2.0,66.7,-36.0,0.231,0.769,2.312
308,8,5,-18.79,9.67,rock_field,0.777,2.19,62.9,-37.4,0.219,0.781,2.439
309,9,5,-21.8,8.51,rock_field,0.779,3.88,71.0,-36.5,0.235,0.765,2.363
310,10,5,-24.48,5.35,rock_field,0.754,5.67,71.2,-25.2,0.186,0.814,2.268
311,11,5,-24.67,4.4,regolith_plain,0.731,7.14,67.8,-22.3,0.07,0.93,1.45
312,12,5,-22.28,5.26,regolith_plain,0.697,7.69,74.7,-31.5,0.098,0.902,1.416
313,13,5,-20.99,6.11,regolith_plain,0.661,5.65,65.9,-37.8,0.086,0.914,1.288
314,14,5,-18.0,3.31,regolith_plain,0.647,4.17,71.3,-39.4,0.068,0.932,1.264
315,15,5,-20.6,5.89,regolith_plain,0.663,1.87,61.7,-34.6,0.06,0.94,1.272
316,16,5,-14.86,8.5,regolith_plain,0.636,0.0,61.0,-34.9,0.063,0.937,1.29
317,17,5,-15.77,4.79,regolith_plain,0.583,0.5,60.5,-36.5,0.036,0.964,1.218
318,18,5,-13.87,2.58,regolith_plain,0.57,2.49,73.1,-28.8,0.057,0.943,1.088
319,19,5,-14.55,3.42,regolith_plain,0.568,4.03,59.2,-33.1,0.052,0.948,1.149
320,20,5,-12.8,4.85,regolith_plain,0.585,4.51,69.4,-29.9,0.045,0.955,1.286
321,21,5,-13.16,13.94,regolith_plain,0.629,1.9,53.5,-37.7,0.117,0.883,1.564
322,22,5,-14.05,12.7,regolith_plain,0.651,0.85,63.1,-37.4,0.093,0.907,1.517
323,23,5,-11.22,9.95,regolith_plain,0.664,0.03,63.6,-30.1,0.054,0.946,1.337
324,24,5,-12.22,6.98,regolith_plain,0.649,0.38,73.2,-29.4,0.052,0.948,1.287
325,25,5,-11.34,8.35,regolith_plain,0.647,1.82,65.2,-28.8,0.083,0.917,1.306
326,26,5,-6.65,11.63,regolith_plain,0.679,1.88,47.8,-35.3,0.101,0.899,1.459
327,27,5,-3.15,4.8,regolith_plain,0.687,3.02,64.3,-38.5,0.067,0.933,1.341
328,28,5,-4.49,6.66,regolith_plain,0.707,3.26,55.6,-41.6,0.088,0.912,1.44
329,29,5,-7.77,5.08,regolith_plain,0.678,4.47,61.3,-37.0,0.051,0.949,1.348
330,30,5,-3.78,7.85,regolith_plain,0.622,5.02,70.4,-35.1,0.072,0.928,1.377
331,31,5,-4.07,1.2,regolith_plain,0.604,6.99,72.5,-27.3,0.046,0.954,1.163
332,32,5,-4.62,5.63,regolith_plain,0.667,6.37,59.6,-33.4,0.088,0.912,1.412
333,33,5,-0.13,7.43,regolith_plain,0.684,5.33,55.7,-31.6,0.076,0.924,1.478
334,34,5,0.58,7.87,regolith_plain,0.662,4.57,61.5,-32.3,0.079,0.921,1.411
335,35,5,4.01,8.41,regolith_plain,0.605,4.0,53.5,-35.9,0.077,0.923,1.388
336,36,5,5.65,6.51,regolith_plain,0.559,4.65,58.8,-30.1,0.06,0.94,1.281
337,37,5,6.23,9.81,regolith_plain,0.564,5.08,61.1,-32.3,0.089,0.911,1.394
338,38,5,11.15,33.48,rock_field,0.626,2.45,40.1,-40.9,0.352,0.648,3.798
339,39,5,15.41,46.24,rock_field,0.619,1.46,22.8,-41.2,0.42,0.58,4.308
340,40,5,14.84,37.67,rock_field,0.535,2.33,14.8,-49.6,0.382,0.618,3.648
341,41,5,8.97,7.04,regolith_plain,0.429,5.83,64.1,-34.4,0.081,0.919,1.172
342,42,5,9.9,17.67,regolith_plain,0.424,3.15,51.0,-40.8,0.136,0.864,1.486
343,43,5,11.07,16.77,regolith_plain,0.391,2.19,54.0,-33.5,0.128,0.872,1.518
344,44,5,16.44,19.55,regolith_plain,0.393,2.54,58.2,-29.9,0.153,0.847,1.487
345,45,5,22.75,17.66,crater_rim,0.418,4.28,38.2,-42.3,0.208,0.792,2.015
346,46,5,26.4,12.86,crater_rim,0.423,6.46,52.3,-32.1,0.189,0.811,1.69
347,47,5,27.42,2.64,regolith_plain,0.388,9.45,70.6,-39.1,0.07,0.93,1.013
348,48,5,28.23,2.3,regolith_plain,0.435,9.18,58.0,-35.8,0.056,0.944,1.046
349,49,5,29.02,4.18,regolith_plain,0.508,8.14,74.3,-30.0,0.062,0.938,1.245
350,50,5,28.8,6.01,regolith_plain,0.586,7.1,65.6,-35.7,0.067,0.933,1.302
351,51,5,27.4,7.21,regolith_plain,0.673,6.3,67.1,-22.6,0.095,0.905,1.391
352,52,5,25.43,9.08,regolith_plain,0.682,6.28,56.6,-36.1,0.12,0.88,1.451
353,53,5,23.71,12.19,crater_rim,0.681,6.17,61.5,-35.7,0.216,0.784,1.904
354,54,5,23.2,7.72,regolith_plain,0.646,7.21,67.9,-31.8,0.085,0.915,1.36
355,55,5,23.53,8.58,regolith_plain,0.62,7.44,62.0,-42.1,0.101,0.899,1.423
356,56,5,17.39,18.36,crater_rim,0.687,8.0,51.2,-40.9,0.239,0.761,2.26
357,57,5,10.37,16.43,regolith_plain,0.731,10.44,53.6,-33.4,0.141,0.859,1.911
358,58,5,7.74,17.59,rock_field,0.79,12.41,45.5,-42.8,0.315,0.685,3.149
359,59,5,6.91,2.41,rock_field,0.807,16.84,66.5,-36.7,0.23,0.77,2.329
360,0,6,-16.76,17.02,regolith_plain,0.649,6.99,50.4,-32.8,0.141,0.859,1.78
361,1,6,-22.08,16.08,regolith_plain,0.645,5.78,54.6,-31.1,0.136,0.864,1.669
362,2,6,-27.45,10.56,regolith_plain,0.633,5.26,64.4,-30.9,0.121,0.879,1.546
363,3,6,-23.73,17.59,regolith_plain,0.682,2.85,44.3,-41.6,0.148,0.852,1.686
364,4,6,-21.01,9.41,regolith_plain,0.69,2.79,58.9,-35.6,0.072,0.928,1.465
365,5,6,-21.26,3.14,regolith_plain,0.694,3.33,75.4,-32.1,0.037,0.963,1.244
366,6,6,-22.74,2.73,regolith_plain,0.706,2.99,62.5,-37.4,0.043,0.957,1.235
367,7,6,-21.51,2.63,regolith_plain,0.704,2.6,62.2,-37.7,0.066,0.934,1.266
368,8,6,-20.91,2.35,regolith_plain,0.721,2.48,68.6,-33.7,0.032,0.968,1.3
369,9,6,-22.85,4.64,rock_field,0.759,3.39,70.0,-35.0,0.193,0.807,2.095
370,10,6,-23.97,2.05,rock_field,0.759,4.89,67.8,-38.0,0.184,0.816,2.047
371,11,6,-24.18,5.28,rock_field,0.77,5.52,72.2,-29.4,0.218,0.782,2.242
372,12,6,-20.76,6.17,regolith_plain,0.748,5.84,68.4,-30.7,0.096,0.904,1.482
373,13,6,-19.89,4.23,regolith_plain,0.684,3.88,70.4,-23.9,0.066,0.934,1.259
374,14,6,-17.8,1.22,regolith_plain,0.648,2.08,72.0,-32.7,0.033,0.967,1.148
375,15,6,-19.44,3.59,regolith_plain,0.64,0.0,80.0,-25.8,0.022,0.978,1.203
376,16,6,-15.33,9.96,regolith_plain,0.626,0.0,57.8,-33.5,0.073,0.927,1.343
377,17,6,-12.45,6.44,regolith_plain,0.601,0.0,50.9,-38.2,0.062,0.938,1.202
378,18,6,-12.76,2.02,regolith_plain,0.582,0.8,77.4,-25.0,0.042,0.958,1.096
379,19,6,-13.85,3.0,regolith_plain,0.574,2.91,64.0,-29.8,0.043,0.957,1.11
380,20,6,-11.38,8.48,regolith_plain,0.606,3.23,61.3,-32.6,0.058,0.942,1.395
381,21,6,-8.54,2.87,regolith_plain,0.599,3.0,74.7,-30.2,0.043,0.957,1.159
382,22,6,-9.83,5.95,regolith_plain,0.616,1.46,53.8,-37.7,0.051,0.949,1.256
383,23,6,-9.18,7.17,regolith_plain,0.618,0.2,54.6,-41.4,0.041,0.959,1.287
384,24,6,-10.48,8.07,regolith_plain,0.581,0.23,51.5,-40.2,0.048,0.952,1.317
385,25,6,-11.92,3.76,regolith_plain,0.562,2.89,61.1,-36.4,0.035,0.965,1.121
386,26,6,-7.9,13.28,regolith_plain,0.641,2.38,58.0,-39.4,0.11,0.89,1.527
387,27,6,-2.61,7.69,regolith_plain,0.678,3.69,64.7,-31.0,0.096,0.904,1.358
388,28,6,-2.83,6.5,regolith_plain,0.705,4.23,64.5,-28.1,0.083,0.917,1.371
389,29,6,-6.17,7.53,regolith_plain,0.705,4.3,53.2,-40.4,0.092,0.908,1.45
390,30,6,-6.56,3.36,regolith_plain,0.667,5.15,52.4,-36.0,0.057,0.943,1.228
391,31,6,-3.84,6.06,regolith_plain,0.685,4.97,63.7,-37.4,0.07,0.93,1.43
392,32,6,-2.41,13.07,regolith_plain,0.738,4.11,52.8,-38.2,0.126,0.874,1.664
393,33,6,1.86,10.22,regolith_plain,0.726,4.68,61.5,-36.7,0.107,0.893,1.477
394,34,6,3.88,7.94,regolith_plain,0.686,5.24,65.5,-30.2,0.08,0.92,1.452
395,35,6,6.29,8.21,regolith_plain,0.608,5.6,61.8,-36.6,0.084,0.916,1.384
396,36,6,8.44,11.94,regolith_plain,0.567,5.64,61.4,-30.0,0.104,0.896,1.439
397,37,6,12.33,15.5,regolith_plain,0.581,5.82,54.3,-37.6,0.123,0.877,1.626
398,38,6,15.9,7.66,regolith_plain,0.573,7.72,64.8,-35.7,0.08,0.92,1.347
399,39,6,15.35,3.41,regolith_plain,0.531,9.08,62.0,-39.2,0.07,0.93,1.189
400,40,6,14.06,2.65,regolith_plain,0.469,8.86,66.0,-31.8,0.055,0.945,1.137
401,41,6,13.55,7.11,regolith_plain,0.437,7.34,63.4,-30.0,0.102,0.898,1.234
402,42,6,14.72,9.94,regolith_plain,0.401,6.05,64.0,-32.1,0.098,0.902,1.211
403,43,6,16.65,16.7,regolith_plain,0.392,4.16,49.3,-29.2,0.13,0.87,1.535
404,44,6,21.53,16.33,crater_rim,0.393,4.55,55.2,-30.4,0.214,0.786,1.857
405,45,6,26.54,11.77,regolith_plain,0.418,6.0,55.5,-37.4,0.1,0.9,1.334
406,46,6,29.51,5.1,regolith_plain,0.42,7.78,63.7,-34.8,0.053,0.947,1.084
407,47,6,27.94,3.78,regolith_plain,0.4,8.75,70.8,-29.2,0.06,0.94,1.066
408,48,6,28.62,8.59,regolith_plain,0.443,7.74,48.6,-42.1,0.076,0.924,1.251
409,49,6,31.5,9.77,regolith_plain,0.496,7.0,51.5,-33.0,0.08,0.92,1.34
410,50,6,31.91,9.52,regolith_plain,0.552,6.48,50.6,-36.5,0.081,0.919,1.407
411,51,6,29.65,10.74,regolith_plain,0.623,5.83,44.2,-39.1,0.112,0.888,1.475
412,52,6,28.3,9.15,regolith_plain,0.634,6.39,55.9,-33.3,0.106,0.894,1.471
413,53,6,28.42,9.79,regolith_plain,0.641,6.72,63.7,-26.5,0.093,0.907,1.442
414,54,6,26.36,8.34,regolith_plain,0.63,7.35,59.1,-34.4,0.078,0.922,1.48
415,55,6,24.29,13.57,crater_rim,0.631,6.99,56.3,-36.5,0.208,0.792,2.001
416,56,6,17.4,21.96,crater_rim,0.69,6.82,52.4,-31.3,0.276,0.724,2.442
417,57,6,8.24,18.79,regolith_plain,0.724,8.43,57.3,-31.9,0.18,0.82,1.887
418,58,6,3.98,17.74,rock_field,0.771,9.73,50.1,-39.7,0.307,0.693,2.938
419,59,6,-4.33,23.9,rock_field,0.837,9.94,51.8,-37.8,0.355,0.645,3.555
420,0,7,-22.3,14.64,regolith_plain,0.571,9.22,54.5,-36.1,0.137,0.863,1.707
421,1,7,-24.16,12.95,regolith_plain,0.592,7.73,50.7,-36.6,0.102,0.898,1.525
422,2,7,-28.8,6.44,regolith_plain,0.603,6.96,59.3,-40.4,0.063,0.937,1.391
423,3,7,-28.5,12.43,regolith_plain,0.672,4.32,47.4,-45.0,0.127,0.873,1.631
424,4,7,-24.37,17.34,regolith_plain,0.731,1.91,45.6,-42.8,0.139,0.861,1.847
425,5,7,-20.48,8.09,regolith_plain,0.707,2.62,59.0,-38.5,0.061,0.939,1.443
426,6,7,-19.42,1.64,regolith_plain,0.682,2.91,73.0,-32.3,0.045,0.955,1.144
427,7,7,-19.38,2.37,regolith_plain,0.657,2.12,77.7,-25.5,0.03,0.97,1.241
428,8,7,-17.84,5.49,regolith_plain,0.68,1.21,55.7,-36.3,0.067,0.933,1.343
429,9,7,-22.89,10.3,rock_field,0.775,1.46,61.0,-33.0,0.238,0.762,2.307
430,10,7,-24.99,5.61,rock_field,0.783,3.08,57.6,-40.1,0.214,0.786,2.163
431,11,7,-26.51,3.9,rock_field,0.756,4.25,68.6,-33.3,0.2,0.8,2.07
432,12,7,-22.75,8.28,rock_field,0.764,3.8,60.1,-32.0,0.237,0.763,2.371
433,13,7,-20.87,7.71,regolith_plain,0.736,1.3,50.5,-35.1,0.092,0.908,1.439
434,14,7,-18.73,5.18,regolith_plain,0.676,0.0,69.9,-33.4,0.041,0.959,1.288
435,15,7,-20.13,8.42,regolith_plain,0.619,0.0,57.1,-34.4,0.068,0.932,1.295
436,16,7,-14.24,11.77,regolith_plain,0.593,0.0,53.8,-27.4,0.074,0.926,1.454
437,17,7,-12.07,3.66,regolith_plain,0.581,0.0,59.6,-34.2,0.021,0.979,1.139
438,18,7,-13.65,7.88,regolith_plain,0.577,0.0,57.4,-37.7,0.071,0.929,1.31
439,19,7,-16.12,3.6,regolith_plain,0.544,1.64,68.6,-31.8,0.045,0.955,1.136
440,20,7,-15.51,11.55,regolith_plain,0.588,2.04,56.2,-35.2,0.089,0.911,1.425
441,21,7,-11.9,11.95,regolith_plain,0.583,1.07,58.8,-35.1,0.077,0.923,1.489
442,22,7,-9.94,8.05,regolith_plain,0.556,0.74,63.3,-33.0,0.075,0.925,1.224
443,23,7,-6.24,7.86,regolith_plain,0.534,0.0,69.3,-36.5,0.082,0.918,1.207
444,24,7,-7.25,9.66,regolith_plain,0.521,0.0,57.3,-38.8,0.058,0.942,1.322
445,25,7,-10.8,3.77,regolith_plain,0.526,3.26,57.0,-36.0,0.034,0.966,1.121
446,26,7,-8.22,8.91,regolith_plain,0.589,3.77,66.6,-32.7,0.078,0.922,1.344
447,27,7,-5.01,11.57,regolith_plain,0.65,4.22,55.3,-38.3,0.108,0.892,1.456
448,28,7,-1.64,1.97,regolith_plain,0.665,5.86,74.5,-30.2,0.049,0.951,1.222
449,29,7,-4.02,6.64,regolith_plain,0.696,4.64,65.0,-32.5,0.12,0.88,1.37
450,30,7,-4.06,6.19,regolith_plain,0.708,4.19,62.4,-30.0,0.078,0.922,1.373
451,31,7,-3.13,10.1,regolith_plain,0.737,3.08,61.0,-34.4,0.093,0.907,1.553
452,32,7,2.71,10.04,regolith_plain,0.742,3.41,70.7,-29.0,0.096,0.904,1.558
453,33,7,3.39,2.87,regolith_plain,0.706,5.55,79.3,-30.0,0.08,0.92,1.228
454,34,7,3.97,7.72,regolith_plain,0.685,5.95,61.9,-31.6,0.089,0.911,1.466
455,35,7,7.55,11.68,regolith_plain,0.622,6.65,58.1,-33.8,0.123,0.877,1.488
456,36,7,11.57,10.62,regolith_plain,0.59,7.64,64.8,-29.6,0.087,0.913,1.516
457,37,7,14.44,7.22,regolith_plain,0.565,8.67,57.0,-33.1,0.098,0.902,1.378
458,38,7,15.6,7.0,regolith_plain,0.545,9.22,64.3,-31.1,0.081,0.919,1.317
459,39,7,16.93,4.88,regolith_plain,0.549,10.06,64.5,-33.8,0.087,0.913,1.332
460,40,7,15.29,7.88,regolith_plain,0.535,9.36,63.2,-32.8,0.086,0.914,1.295
461,41,7,13.91,6.69,regolith_plain,0.476,8.91,57.6,-31.5,0.081,0.919,1.22
462,42,7,16.18,11.68,regolith_plain,0.434,7.53,47.6,-41.7,0.099,0.901,1.433
463,43,7,20.95,14.13,crater_rim,0.424,6.5,42.0,-43.5,0.218,0.782,1.767
464,44,7,22.73,9.26,regolith_plain,0.418,7.13,53.1,-36.4,0.103,0.897,1.209
465,45,7,25.16,10.01,regolith_plain,0.442,7.11,56.2,-34.4,0.091,0.909,1.258
466,46,7,29.68,7.2,regolith_plain,0.439,7.62,60.3,-37.9,0.068,0.932,1.267
467,47,7,29.91,5.77,regolith_plain,0.4,7.93,75.3,-29.7,0.09,0.91,1.167
468,48,7,33.11,11.26,regolith_plain,0.43,6.84,64.3,-33.6,0.098,0.902,1.386
469,49,7,35.07,7.54,regolith_plain,0.47,7.04,55.9,-45.0,0.081,0.919,1.215
470,50,7,35.25,8.17,regolith_plain,0.526,6.59,63.1,-34.5,0.076,0.924,1.263
471,51,7,34.08,10.6,regolith_plain,0.596,5.92,55.9,-36.7,0.104,0.896,1.415
472,52,7,31.75,9.46,regolith_plain,0.622,6.47,57.9,-36.0,0.102,0.898,1.496
473,53,7,30.33,8.65,regolith_plain,0.637,7.07,61.6,-28.5,0.11,0.89,1.428
474,54,7,27.36,6.08,regolith_plain,0.627,7.93,67.0,-37.2,0.092,0.908,1.313
475,55,7,27.14,12.77,crater_rim,0.632,7.4,53.9,-40.2,0.22,0.78,2.023
476,56,7,18.98,20.3,crater_rim,0.692,6.42,54.1,-47.2,0.257,0.743,2.481
477,57,7,12.62,20.08,regolith_plain,0.742,6.58,41.1,-43.2,0.171,0.829,1.984
478,58,7,5.32,16.58,rock_field,0.762,7.24,51.8,-39.2,0.294,0.706,2.732
479,59,7,0.72,16.87,rock_field,0.79,7.32,67.0,-34.3,0.292,0.708,3.045
480,0,8,-26.52,13.41,regolith_plain,0.523,11.05,56.6,-31.9,0.146,0.854,1.62
481,1,8,-28.58,10.25,regolith_plain,0.554,9.51,67.3,-28.9,0.099,0.901,1.464
482,2,8,-28.69,3.98,regolith_plain,0.579,8.44,66.2,-32.4,0.05,0.95,1.278
483,3,8,-31.35,7.71,regolith_plain,0.656,5.86,65.0,-34.3,0.092,0.908,1.465
484,4,8,-30.59,20.08,regolith_plain,0.745,2.06,47.6,-34.5,0.15,0.85,1.832
485,5,8,-24.06,18.93,regolith_plain,0.733,1.24,48.2,-38.3,0.133,0.867,1.823
486,6,8,-22.42,15.38,regolith_plain,0.707,0.77,48.4,-41.4,0.14,0.86,1.666
487,7,8,-21.02,8.03,regolith_plain,0.648,0.88,63.7,-39.6,0.067,0.933,1.287
488,8,8,-19.35,5.66,regolith_plain,0.654,0.46,58.7,-36.3,0.039,0.961,1.236
489,9,8,-24.19,9.04,rock_field,0.77,0.64,64.0,-29.6,0.21,0.79,2.276
490,10,8,-25.51,2.28,rock_field,0.779,2.34,74.0,-20.2,0.181,0.819,1.945
491,11,8,-25.75,4.74,rock_field,0.753,2.66,67.0,-31.6,0.202,0.798,2.12
492,12,8,-22.2,6.72,rock_field,0.764,2.35,60.9,-37.0,0.203,0.797,2.249
493,13,8,-23.52,6.22,regolith_plain,0.739,0.0,65.9,-36.7,0.062,0.938,1.333
494,14,8,-21.35,9.99,regolith_plain,0.684,0.0,57.2,-32.8,0.082,0.918,1.425
495,15,8,-23.31,11.13,regolith_plain,0.601,0.0,63.4,-39.9,0.081,0.919,1.338
496,16,8,-17.45,16.35,regolith_plain,0.571,0.0,41.0,-38.4,0.107,0.893,1.509
497,17,8,-14.94,7.44,regolith_plain,0.566,0.0,59.8,-30.8,0.072,0.928,1.288
498,18,8,-16.53,2.13,regolith_plain,0.543,0.0,55.7,-33.8,0.029,0.971,1.034
499,19,8,-15.54,6.43,regolith_plain,0.537,0.05,54.0,-37.0,0.055,0.945,1.191
500,20,8,-18.38,1.13,regolith_plain,0.553,2.8,76.9,-26.1,0.034,0.966,1.06
501,21,8,-14.91,13.08,regolith_plain,0.568,0.31,61.0,-33.0,0.101,0.899,1.376
502,22,8,-9.67,15.64,regolith_plain,0.542,0.0,48.5,-41.1,0.105,0.895,1.514
503,23,8,-4.35,10.47,regolith_plain,0.494,0.0,49.5,-30.3,0.062,0.938,1.334
504,24,8,-5.42,7.83,regolith_plain,0.479,0.38,43.6,-41.2,0.062,0.938,1.171
505,25,8,-9.48,7.11,regolith_plain,0.513,3.19,58.9,-31.6,0.07,0.93,1.23
506,26,8,-10.3,8.26,regolith_plain,0.57,4.61,75.4,-38.7,0.091,0.909,1.389
507,27,8,-7.48,15.42,regolith_plain,0.646,4.69,55.6,-30.9,0.116,0.884,1.611
508,28,8,-3.79,11.62,regolith_plain,0.674,5.35,53.9,-30.8,0.101,0.899,1.615
509,29,8,-2.19,2.37,regolith_plain,0.68,5.6,70.2,-30.9,0.056,0.944,1.279
510,30,8,-2.31,3.25,regolith_plain,0.721,4.33,57.1,-33.2,0.067,0.933,1.317
511,31,8,-1.63,4.11,rock_field,0.755,3.06,63.7,-30.8,0.183,0.817,1.988
512,32,8,0.33,13.85,rock_field,0.777,2.03,55.4,-38.4,0.241,0.759,2.722
513,33,8,0.29,14.75,regolith_plain,0.749,3.68,53.3,-34.5,0.14,0.86,1.687
514,34,8,0.4,14.08,regolith_plain,0.703,5.64,59.3,-38.1,0.117,0.883,1.641
515,35,8,3.05,16.41,regolith_plain,0.639,7.3,54.0,-39.3,0.133,0.867,1.761
516,36,8,5.46,20.36,regolith_plain,0.637,7.72,51.6,-33.2,0.177,0.823,1.863
517,37,8,9.25,17.7,regolith_plain,0.603,8.45,46.4,-35.7,0.156,0.844,1.82
518,38,8,11.67,15.92,regolith_plain,0.561,9.06,57.9,-38.5,0.135,0.865,1.748
519,39,8,18.75,9.99,regolith_plain,0.579,10.28,68.8,-34.9,0.116,0.884,1.412
520,40,8,18.71,6.99,regolith_plain,0.57,10.6,56.5,-38.9,0.097,0.903,1.43
521,41,8,18.16,12.23,crater_rim,0.526,9.44,51.2,-35.1,0.21,0.79,1.933
522,42,8,19.07,13.14,crater_rim,0.474,8.93,63.6,-37.6,0.21,0.79,1.843
523,43,8,24.3,15.32,crater_rim,0.464,8.2,52.0,-36.2,0.229,0.771,2.019
524,44,8,26.51,11.12,regolith_plain,0.459,8.37,66.2,-29.7,0.098,0.902,1.427
525,45,8,25.31,2.47,regolith_plain,0.454,9.2,64.6,-33.7,0.066,0.934,1.089
526,46,8,27.8,10.75,regolith_plain,0.472,7.5,66.9,-28.3,0.106,0.894,1.425
527,47,8,30.07,10.61,regolith_plain,0.423,7.05,59.1,-36.2,0.104,0.896,1.31
528,48,8,34.68,11.52,regolith_plain,0.425,6.59,58.9,-35.9,0.096,0.904,1.295
529,49,8,36.35,4.16,regolith_plain,0.451,7.41,74.8,-33.5,0.078,0.922,1.18
530,50,8,37.56,1.63,regolith_plain,0.49,7.51,66.0,-28.6,0.043,0.957,1.054
531,51,8,36.26,6.32,regolith_plain,0.554,6.52,57.4,-38.6,0.069,0.931,1.241
532,52,8,33.81,6.92,regolith_plain,0.59,6.94,59.7,-33.4,0.077,0.923,1.399
533,53,8,32.63,8.54,regolith_plain,0.619,7.32,63.3,-33.9,0.099,0.901,1.448
534,54,8,29.17,9.18,regolith_plain,0.629,7.85,50.5,-42.3,0.102,0.898,1.527
535,55,8,27.76,17.25,crater_rim,0.652,7.26,54.9,-39.0,0.223,0.777,2.257
536,56,8,20.28,20.64,crater_rim,0.694,6.09,44.1,-34.7,0.259,0.741,2.451
537,57,8,13.44,21.56,regolith_plain,0.737,5.19,53.2,-36.1,0.177,0.823,1.971
538,58,8,4.54,13.94,regolith_plain,0.733,5.57,40.3,-45.5,0.145,0.855,1.703
539,59,8,3.6,3.5,regolith_plain,0.72,6.37,61.4,-32.9,0.067,0.933,1.329
540,0,9,-30.9,8.46,regolith_plain,0.539,10.7,50.6,-39.0,0.108,0.892,1.39
541,1,9,-31.06,4.06,regolith_plain,0.559,10.0,60.6,-21.0,0.102,0.898,1.236
542,2,9,-29.14,3.7,regolith_plain,0.592,8.69,67.4,-31.1,0.078,0.922,1.3
543,3,9,-33.57,11.72,regolith_plain,0.673,6.12,56.0,-37.5,0.104,0.896,1.536
544,4,9,-37.05,10.22,crater_floor,0.723,4.98,57.2,-29.8,0.153,0.847,1.69
545,5,9,-31.5,18.78,rock_field,0.753,2.23,48.4,-45.7,0.284,0.716,2.965
546,6,9,-30.0,19.35,rock_field,0.753,0.68,49.9,-37.2,0.273,0.727,2.948
547,7,9,-24.11,18.16,regolith_plain,0.722,0.0,44.0,-31.6,0.141,0.859,1.845
548,8,9,-20.23,8.1,regolith_plain,0.704,0.0,65.3,-32.6,0.061,0.939,1.419
549,9,9,-24.48,6.69,rock_field,0.766,0.25,66.6,-38.6,0.195,0.805,2.09
550,10,9,-24.66,4.49,rock_field,0.763,1.02,67.4,-33.1,0.189,0.811,2.035
551,11,9,-26.42,7.91,regolith_plain,0.734,0.95,64.6,-26.7,0.073,0.927,1.427
552,12,9,-26.91,13.75,regolith_plain,0.731,0.04,56.7,-33.7,0.114,0.886,1.552
