route_id,vehicle_type,route_type,start_x,start_y,end_x,end_y,num_cells,distance_km,avg_slope_deg,max_slope_deg,avg_rock_density,pct_high_hazard_cells,dominant_terrain,payload_kg,payload_fraction_of_max,battery_capacity_wh,total_energy_wh,energy_margin_pct,safety_score,mission_success
177,swarm_builder,naive,35,29,56,18,39,0.926,8.5,21.46,0.527,0.077,regolith_plain,5.8,0.387,1200.0,1198.7,0.11,0.818,0
178,swarm_builder,optimized,50,3,4,2,47,1.16,7.25,16.16,0.612,0.106,regolith_plain,3.2,0.213,1200.0,1336.7,-11.39,0.827,0
179,cargo_hauler,optimized,9,39,21,4,36,0.882,9.49,19.56,0.572,0.083,regolith_plain,273.1,0.455,14000.0,2045.2,85.39,0.821,1
180,swarm_builder,naive,36,54,57,50,37,0.844,9.35,27.33,0.635,0.054,regolith_plain,10.8,0.72,1200.0,1224.9,-2.08,0.861,0
181,crew_transport,optimized,58,28,51,6,24,0.593,11.76,26.16,0.464,0.375,regolith_plain,242.4,0.97,9500.0,1589.1,83.27,0.619,1
182,swarm_builder,optimized,28,58,55,44,181,4.925,17.85,27.02,0.711,0.066,regolith_plain,1.8,0.12,1200.0,6502.7,-441.89,0.78,0
183,cargo_hauler,naive,24,44,58,22,58,1.413,9.75,20.29,0.493,0.034,regolith_plain,328.1,0.547,14000.0,3362.8,75.98,0.831,1
184,swarm_builder,naive,41,35,35,53,52,1.244,9.28,19.17,0.686,0.25,regolith_plain,13.4,0.893,1200.0,2235.8,-86.32,0.706,0
185,cargo_hauler,naive,1,35,27,13,43,1.089,10.52,24.89,0.645,0.186,regolith_plain,539.3,0.899,14000.0,3521.0,74.85,0.728,1
186,crew_transport,optimized,10,54,52,22,47,1.202,10.4,27.78,0.462,0.213,regolith_plain,230.0,0.92,9500.0,2864.0,69.85,0.736,1
187,swarm_builder,optimized,38,42,1,42,38,0.939,8.6,13.51,0.527,0.184,regolith_plain,13.9,0.927,1200.0,1547.3,-28.94,0.734,0
188,cargo_hauler,optimized,24,32,4,35,95,2.104,20.19,35.16,0.541,0.842,regolith_plain,277.1,0.462,14000.0,6649.3,52.5,0.336,0
189,cargo_hauler,naive,39,43,25,5,72,1.776,10.81,29.32,0.623,0.278,regolith_plain,562.9,0.938,14000.0,5762.2,58.84,0.679,1
190,light_scout,naive,21,51,3,29,38,0.931,9.09,25.7,0.527,0.079,regolith_plain,32.2,0.805,3500.0,1647.7,52.92,0.808,1
191,crew_transport,naive,39,26,41,3,37,0.894,17.7,56.63,0.546,0.459,regolith_plain,187.2,0.749,9500.0,3068.6,67.7,0.491,0
192,light_scout,optimized,10,9,9,37,29,0.684,9.4,18.31,0.576,0.034,regolith_plain,20.1,0.503,3500.0,1021.2,70.82,0.847,1
193,swarm_builder,optimized,38,37,24,11,36,0.874,9.43,21.47,0.692,0.222,regolith_plain,1.9,0.127,1200.0,1132.4,5.63,0.714,1
194,cargo_hauler,naive,53,54,55,5,81,1.94,10.6,26.38,0.507,0.16,regolith_plain,103.8,0.173,14000.0,3969.1,71.65,0.771,1
195,swarm_builder,naive,47,43,7,32,57,1.36,12.28,22.61,0.619,0.474,regolith_plain,4.9,0.327,1200.0,2117.8,-76.48,0.548,0
196,swarm_builder,optimized,42,8,1,42,71,1.789,10.81,25.27,0.672,0.38,regolith_plain,5.8,0.387,1200.0,2976.6,-148.05,0.602,0
197,cargo_hauler,naive,7,54,49,30,81,1.898,9.82,27.73,0.567,0.185,regolith_plain,155.6,0.259,14000.0,4277.5,69.45,0.746,1
198,cargo_hauler,naive,23,8,36,31,40,0.954,17.67,43.35,0.733,0.575,rock_field,525.8,0.876,14000.0,4529.7,67.64,0.405,0
199,swarm_builder,optimized,0,19,1,54,42,0.977,8.27,26.08,0.656,0.119,regolith_plain,5.1,0.34,1200.0,1225.5,-2.12,0.819,0
200,swarm_builder,naive,12,3,25,48,79,1.875,11.24,35.16,0.607,0.253,regolith_plain,6.5,0.433,1200.0,2825.2,-135.43,0.689,0
201,swarm_builder,naive,4,3,41,38,77,1.818,14.98,39.17,0.712,0.506,regolith_plain,7.2,0.48,1200.0,3751.3,-212.61,0.483,0
202,cargo_hauler,naive,36,40,18,17,50,1.146,18.64,36.8,0.692,0.78,regolith_plain,398.8,0.665,14000.0,4810.0,65.64,0.3,0
203,cargo_hauler,optimized,23,20,44,19,23,0.539,13.08,27.32,0.642,0.522,regolith_plain,496.8,0.828,14000.0,1943.5,86.12,0.5,0
204,swarm_builder,naive,9,2,17,25,33,0.797,10.12,21.68,0.673,0.212,regolith_plain,9.0,0.6,1200.0,1243.0,-3.58,0.733,0
205,light_scout,optimized,57,18,22,25,181,4.627,7.23,34.83,0.698,0.188,regolith_plain,35.6,0.89,3500.0,9578.5,-173.67,0.72,0
206,swarm_builder,optimized,9,9,48,5,40,0.995,7.26,19.55,0.586,0.075,regolith_plain,4.0,0.267,1200.0,1129.5,5.88,0.853,1
207,swarm_builder,naive,29,23,40,2,36,0.857,18.07,52.08,0.652,0.75,regolith_plain,2.0,0.133,1200.0,1488.1,-24.01,0.322,0
208,light_scout,optimized,23,15,7,23,18,0.415,9.53,16.03,0.65,0.111,regolith_plain,10.1,0.252,3500.0,617.2,82.37,0.809,1
209,cargo_hauler,optimized,4,7,45,7,44,1.059,7.69,17.34,0.611,0.045,regolith_plain,125.4,0.209,14000.0,2158.1,84.58,0.863,1
210,light_scout,naive,30,13,3,55,61,1.49,15.61,36.8,0.579,0.459,regolith_plain,33.3,0.832,3500.0,3669.2,-4.83,0.524,0
211,light_scout,optimized,39,32,45,54,23,0.573,5.6,11.99,0.633,0.0,regolith_plain,12.7,0.318,3500.0,741.3,78.82,0.903,1
212,crew_transport,naive,45,2,50,27,34,0.851,11.88,20.64,0.449,0.471,regolith_plain,91.2,0.365,9500.0,1740.0,81.68,0.558,1
213,crew_transport,optimized,53,2,50,28,27,0.661,9.79,26.16,0.532,0.222,regolith_plain,200.1,0.8,9500.0,1636.3,82.78,0.723,1
214,swarm_builder,optimized,22,33,56,21,35,0.879,11.16,34.85,0.489,0.229,regolith_plain,11.9,0.793,1200.0,1326.7,-10.56,0.716,0
215,cargo_hauler,optimized,39,9,6,46,181,4.47,11.84,23.66,0.707,0.276,regolith_plain,528.7,0.881,14000.0,14015.3,-0.11,0.673,0
216,swarm_builder,naive,38,22,16,11,30,0.696,12.54,26.95,0.662,0.5,regolith_plain,2.8,0.187,1200.0,1028.0,14.33,0.543,1
217,cargo_hauler,optimized,47,32,7,36,41,1.049,6.89,19.95,0.502,0.024,regolith_plain,353.0,0.588,14000.0,2466.7,82.38,0.856,1
218,crew_transport,naive,12,41,22,27,31,0.749,13.93,30.24,0.529,0.452,regolith_plain,222.9,0.892,9500.0,2163.4,77.23,0.564,1
219,swarm_builder,optimized,2,47,29,56,32,0.744,12.4,25.78,0.524,0.094,regolith_plain,14.5,0.967,1200.0,1189.9,0.84,0.819,0
220,cargo_hauler,naive,26,50,36,38,29,0.676,11.91,19.01,0.698,0.345,regolith_plain,410.4,0.684,14000.0,2381.8,82.99,0.594,1
221,light_scout,optimized,0,9,13,49,41,1.024,8.74,22.01,0.557,0.049,regolith_plain,31.3,0.782,3500.0,1714.8,51.01,0.841,1
222,light_scout,optimized,24,38,48,18,27,0.669,6.66,18.04,0.518,0.074,regolith_plain,21.0,0.525,3500.0,996.0,71.54,0.831,1
223,crew_transport,naive,38,5,8,40,63,1.497,14.92,35.91,0.626,0.492,regolith_plain,143.4,0.574,9500.0,4453.1,53.13,0.493,0
224,crew_transport,naive,28,1,45,44,78,1.847,11.25,34.44,0.616,0.256,regolith_plain,221.7,0.887,9500.0,4892.7,48.5,0.69,1
225,crew_transport,optimized,12,57,44,54,181,4.238,19.81,26.43,0.684,0.282,regolith_plain,205.0,0.82,9500.0,11529.9,-21.37,0.655,0
226,crew_transport,naive,13,36,34,6,74,1.775,16.89,35.48,0.63,0.541,regolith_plain,95.7,0.383,9500.0,4826.5,49.19,0.468,0
227,cargo_hauler,naive,52,27,51,0,47,1.119,13.02,27.78,0.582,0.447,regolith_plain,481.8,0.803,14000.0,3657.6,73.87,0.562,1
228,crew_transport,optimized,53,30,35,12,21,0.533,10.37,22.16,0.512,0.238,regolith_plain,146.0,0.584,9500.0,1133.2,88.07,0.72,1
229,cargo_hauler,naive,6,39,53,42,74,1.783,9.82,20.12,0.574,0.095,regolith_plain,356.2,0.594,14000.0,4431.3,68.35,0.804,1
230,light_scout,naive,15,43,49,45,54,1.3,12.78,23.93,0.611,0.444,regolith_plain,13.7,0.342,3500.0,2345.1,33.0,0.565,1
231,swarm_builder,naive,22,36,26,13,38,0.873,20.5,37.66,0.718,0.816,rock_field,3.9,0.26,1200.0,2064.5,-72.04,0.231,0
232,light_scout,optimized,9,17,9,34,18,0.439,10.08,16.64,0.556,0.0,regolith_plain,12.9,0.322,3500.0,623.5,82.19,0.862,1
233,light_scout,naive,4,3,14,33,48,1.147,9.67,21.72,0.661,0.188,regolith_plain,33.0,0.825,3500.0,2274.4,35.02,0.735,1
234,cargo_hauler,optimized,41,23,50,5,19,0.451,12.31,26.25,0.531,0.474,regolith_plain,129.3,0.216,14000.0,1056.1,92.46,0.567,1
235,light_scout,optimized,30,44,10,46,21,0.499,10.24,17.2,0.491,0.095,regolith_plain,28.9,0.722,3500.0,847.1,75.8,0.785,1
236,swarm_builder,naive,12,23,17,44,39,0.942,9.1,23.15,0.517,0.077,regolith_plain,9.9,0.66,1200.0,1326.5,-10.54,0.814,0
237,cargo_hauler,optimized,20,58,42,2,59,1.508,10.2,20.48,0.512,0.102,regolith_plain,231.9,0.386,14000.0,3470.7,75.21,0.797,1
238,crew_transport,naive,40,19,23,18,35,0.779,20.47,36.8,0.709,0.686,rock_field,39.6,0.158,9500.0,2394.0,74.8,0.296,0
239,crew_transport,optimized,44,37,12,49,39,0.959,8.65,16.99,0.638,0.179,regolith_plain,203.8,0.815,9500.0,2316.8,75.61,0.753,1
240,crew_transport,optimized,15,27,44,23,40,0.995,10.82,27.27,0.511,0.25,regolith_plain,69.2,0.277,9500.0,1884.0,80.17,0.712,1
241,crew_transport,optimized,5,5,54,13,58,1.389,7.83,24.24,0.648,0.121,regolith_plain,27.5,0.11,9500.0,2431.1,74.41,0.804,1
242,swarm_builder,optimized,50,9,29,13,23,0.581,9.12,20.17,0.586,0.13,regolith_plain,2.1,0.14,1200.0,690.0,42.5,0.783,1
243,swarm_builder,naive,19,35,45,23,51,1.182,17.98,37.66,0.565,0.412,regolith_plain,2.0,0.133,1200.0,1962.4,-63.53,0.529,0
244,light_scout,optimized,15,20,32,38,29,0.668,9.15,20.41,0.569,0.172,regolith_plain,22.3,0.558,3500.0,1134.3,67.59,0.747,1
245,swarm_builder,optimized,17,59,21,27,181,3.791,9.55,36.19,0.476,0.265,regolith_plain,11.3,0.753,1200.0,5571.8,-364.32,0.704,0
246,swarm_builder,optimized,34,6,42,33,28,0.673,10.3,27.32,0.557,0.143,regolith_plain,10.4,0.693,1200.0,1073.0,10.58,0.764,1
247,light_scout,optimized,42,28,0,23,91,2.239,9.43,25.24,0.718,0.187,crater_floor,24.8,0.62,3500.0,4314.5,-23.27,0.726,0
248,crew_transport,naive,57,14,33,19,42,1.019,12.4,34.44,0.543,0.595,regolith_plain,52.9,0.212,9500.0,2241.4,76.41,0.468,0
249,swarm_builder,optimized,28,33,41,46,20,0.471,11.44,32.58,0.692,0.4,regolith_plain,12.9,0.86,1200.0,952.3,20.64,0.587,1
250,swarm_builder,optimized,21,34,7,18,18,0.464,9.71,18.74,0.562,0.056,regolith_plain,14.1,0.94,1200.0,750.8,37.43,0.828,1
251,swarm_builder,naive,0,49,19,57,29,0.701,14.7,30.23,0.494,0.345,regolith_plain,5.1,0.34,1200.0,1029.8,14.18,0.656,1
252,light_scout,optimized,9,18,24,12,29,0.651,7.28,17.9,0.686,0.069,regolith_plain,27.2,0.68,3500.0,1087.1,68.94,0.86,1
253,light_scout,optimized,41,40,0,8,81,1.989,10.79,27.14,0.684,0.198,regolith_plain,22.3,0.558,3500.0,3656.2,-4.46,0.742,0
254,swarm_builder,optimized,49,25,54,42,18,0.415,7.69,11.63,0.532,0.0,regolith_plain,1.8,0.12,1200.0,417.7,65.19,0.901,1
255,crew_transport,naive,27,52,31,26,44,1.034,16.09,36.47,0.645,0.386,regolith_plain,139.4,0.558,9500.0,2817.5,70.34,0.571,1
256,swarm_builder,optimized,0,45,51,5,60,1.495,9.46,21.43,0.569,0.25,regolith_plain,6.5,0.433,1200.0,2187.4,-82.28,0.708,0
257,cargo_hauler,optimized,2,18,40,48,40,1.053,9.21,17.06,0.599,0.25,regolith_plain,557.8,0.93,14000.0,3180.6,77.28,0.7,1
258,swarm_builder,naive,39,8,1,45,81,1.94,13.93,37.87,0.591,0.432,regolith_plain,11.8,0.787,1200.0,3855.6,-221.3,0.557,0
259,swarm_builder,optimized,18,29,36,50,27,0.644,9.7,30.49,0.582,0.296,regolith_plain,2.5,0.167,1200.0,787.8,34.35,0.67,1
260,swarm_builder,optimized,7,14,19,58,46,1.19,8.81,26.25,0.508,0.087,regolith_plain,9.9,0.66,1200.0,1673.2,-39.43,0.819,0
261,light_scout,naive,7,36,46,11,67,1.552,17.31,35.16,0.607,0.627,regolith_plain,7.9,0.198,3500.0,3033.7,13.32,0.421,0
262,cargo_hauler,optimized,59,22,13,56,181,4.254,13.34,25.59,0.485,0.249,regolith_plain,399.1,0.665,14000.0,11614.3,17.04,0.717,1
263,light_scout,optimized,8,23,57,23,60,1.478,9.4,25.07,0.528,0.183,regolith_plain,16.0,0.4,3500.0,2228.9,36.32,0.751,1
264,swarm_builder,optimized,50,50,51,3,48,1.213,9.11,26.16,0.556,0.146,regolith_plain,10.7,0.713,1200.0,1794.0,-49.5,0.792,0
265,crew_transport,naive,19,36,53,56,62,1.493,9.64,28.54,0.663,0.484,regolith_plain,212.9,0.852,9500.0,4310.9,54.62,0.543,1
266,light_scout,naive,36,7,14,0,35,0.837,10.37,20.9,0.643,0.029,regolith_plain,17.7,0.442,3500.0,1304.9,62.72,0.861,1
267,crew_transport,naive,7,50,57,42,71,1.698,12.61,40.48,0.622,0.352,regolith_plain,86.5,0.346,9500.0,3983.0,58.07,0.627,1
268,swarm_builder,naive,1,34,11,6,43,1.022,8.35,19.91,0.681,0.14,regolith_plain,8.7,0.58,1200.0,1644.9,-37.08,0.768,0
269,cargo_hauler,naive,25,22,29,50,55,1.279,13.95,34.22,0.641,0.4,regolith_plain,390.9,0.652,14000.0,4225.8,69.82,0.584,1
270,cargo_hauler,optimized,3,31,57,25,55,1.378,7.95,19.95,0.516,0.036,regolith_plain,195.8,0.326,14000.0,2889.9,79.36,0.851,1
271,light_scout,optimized,28,26,53,8,181,4.727,22.63,25.37,0.727,1.0,regolith_plain,23.1,0.578,3500.0,10605.2,-203.01,0.265,0
272,cargo_hauler,naive,3,1,5,46,66,1.532,9.55,26.06,0.655,0.212,regolith_plain,195.3,0.326,14000.0,3876.4,72.31,0.734,1
273,cargo_hauler,naive,39,16,21,19,30,0.696,23.2,36.8,0.755,0.9,rock_field,306.7,0.511,14000.0,3470.2,75.21,0.132,0
274,cargo_hauler,optimized,42,4,2,17,42,1.035,7.81,20.17,0.666,0.095,regolith_plain,426.5,0.711,14000.0,2821.4,79.85,0.819,1
275,swarm_builder,optimized,53,45,14,5,55,1.387,9.05,21.47,0.686,0.2,regolith_plain,10.4,0.693,1200.0,2309.9,-92.49,0.747,0
276,crew_transport,optimized,30,49,4,37,27,0.686,8.79,20.12,0.497,0.185,regolith_plain,167.5,0.67,9500.0,1418.0,85.07,0.766,1
277,swarm_builder,optimized,19,12,43,0,181,4.346,6.87,13.28,0.565,0.0,regolith_plain,3.5,0.233,1200.0,4881.2,-306.77,0.909,0
278,light_scout,naive,13,2,44,24,72,1.735,9.81,26.92,0.587,0.153,regolith_plain,39.8,0.995,3500.0,3404.2,2.74,0.777,0
279,cargo_hauler,optimized,0,58,32,0,67,1.651,9.08,21.61,0.573,0.119,regolith_plain,201.3,0.336,14000.0,3670.9,73.78,0.801,1
280,light_scout,optimized,56,37,52,0,38,0.922,9.85,26.86,0.537,0.263,regolith_plain,24.4,0.61,3500.0,1592.1,54.51,0.701,1
281,swarm_builder,naive,55,54,17,39,56,1.349,10.97,35.64,0.626,0.357,regolith_plain,4.6,0.307,1200.0,1952.9,-62.74,0.634,0
282,crew_transport,naive,44,20,17,48,70,1.662,12.41,23.48,0.487,0.257,regolith_plain,84.0,0.336,9500.0,3213.4,66.17,0.69,1
283,light_scout,optimized,39,29,54,52,26,0.641,8.03,16.72,0.677,0.231,regolith_plain,39.9,0.997,3500.0,1344.5,61.59,0.721,1
284,swarm_builder,optimized,23,47,9,19,31,0.766,10.99,20.68,0.512,0.097,regolith_plain,5.3,0.353,1200.0,1009.3,15.89,0.796,1
285,cargo_hauler,optimized,37,47,3,38,35,0.871,9.94,20.72,0.535,0.286,regolith_plain,117.6,0.196,14000.0,1839.2,86.86,0.692,1
286,cargo_hauler,optimized,20,53,13,39,16,0.383,11.56,25.59,0.417,0.125,regolith_plain,517.5,0.862,14000.0,1026.1,92.67,0.777,1
287,swarm_builder,naive,42,6,32,59,72,1.768,13.01,43.99,0.626,0.444,regolith_plain,10.7,0.713,1200.0,3653.0,-204.42,0.538,0
288,crew_transport,optimized,28,43,46,6,38,0.989,9.04,19.39,0.54,0.158,regolith_plain,39.5,0.158,9500.0,1698.2,82.12,0.763,1
289,crew_transport,naive,21,18,7,32,28,0.631,14.0,27.58,0.632,0.429,regolith_plain,171.2,0.685,9500.0,1915.4,79.84,0.525,1
290,light_scout,optimized,9,35,52,8,53,1.338,9.61,23.06,0.606,0.264,regolith_plain,19.8,0.495,3500.0,2293.3,34.48,0.696,1
291,light_scout,naive,3,44,20,50,31,0.791,13.59,31.78,0.463,0.161,regolith_plain,28.4,0.71,3500.0,1374.6,60.73,0.771,1
292,light_scout,naive,37,24,8,53,58,1.463,16.23,43.79,0.568,0.379,regolith_plain,22.7,0.568,3500.0,3198.5,8.61,0.583,1
293,crew_transport,naive,34,12,9,21,49,1.192,11.03,21.33,0.659,0.143,regolith_plain,192.7,0.771,9500.0,3093.6,67.44,0.76,1
294,cargo_hauler,naive,43,45,7,59,91,2.148,16.98,43.13,0.533,0.495,regolith_plain,581.9,0.97,14000.0,8369.7,40.22,0.517,1
295,cargo_hauler,optimized,55,41,30,7,38,0.989,9.94,25.48,0.592,0.158,regolith_plain,370.1,0.617,14000.0,2613.0,81.34,0.778,1
296,light_scout,naive,51,33,56,10,56,1.407,12.18,28.23,0.527,0.464,regolith_plain,15.2,0.38,3500.0,2431.9,30.52,0.569,1
297,cargo_hauler,optimized,10,58,5,23,36,0.874,8.77,26.08,0.521,0.056,regolith_plain,177.3,0.296,14000.0,1744.1,87.54,0.863,1
298,crew_transport,naive,16,7,49,14,49,1.159,14.05,31.79,0.63,0.571,regolith_plain,115.1,0.46,9500.0,2919.0,69.27,0.5,0
299,swarm_builder,naive,40,13,57,3,29,0.684,12.91,30.91,0.638,0.414,regolith_plain,9.9,0.66,1200.0,1256.9,-4.74,0.561,0
300,cargo_hauler,naive,54,32,41,4,40,0.962,10.45,28.07,0.483,0.375,regolith_plain,590.4,0.984,14000.0,3051.4,78.2,0.62,1
301,swarm_builder,optimized,54,1,52,46,63,1.48,7.64,22.51,0.536,0.127,regolith_plain,12.1,0.807,1200.0,2218.9,-84.91,0.81,0
302,light_scout,naive,52,9,36,57,80,1.92,10.24,28.58,0.597,0.362,regolith_plain,33.7,0.842,3500.0,4047.0,-15.63,0.615,0
303,light_scout,optimized,32,49,27,19,35,0.854,8.7,21.47,0.652,0.229,regolith_plain,37.4,0.935,3500.0,1732.7,50.49,0.718,1
304,light_scout,naive,58,39,36,51,34,0.817,9.12,20.02,0.666,0.294,regolith_plain,6.6,0.165,3500.0,1204.0,65.6,0.696,1
305,crew_transport,naive,18,38,5,20,39,0.901,13.22,26.08,0.555,0.154,regolith_plain,159.5,0.638,9500.0,2136.5,77.51,0.751,1
306,light_scout,optimized,22,4,22,24,21,0.533,12.03,35.48,0.671,0.286,regolith_plain,6.8,0.17,3500.0,909.9,74.0,0.682,1
307,crew_transport,naive,59,34,8,19,75,1.762,14.28,39.17,0.614,0.293,regolith_plain,130.9,0.524,9500.0,4454.5,53.11,0.642,1
308,light_scout,optimized,57,13,38,3,181,4.288,11.86,24.0,0.581,0.017,regolith_plain,34.8,0.87,3500.0,7940.0,-126.86,0.867,0
309,cargo_hauler,naive,4,2,45,2,74,1.775,12.97,57.74,0.625,0.257,regolith_plain,191.5,0.319,14000.0,4998.1,64.3,0.681,1
310,swarm_builder,optimized,39,25,50,54,30,0.737,9.21,22.51,0.65,0.033,regolith_plain,4.7,0.313,1200.0,939.4,21.72,0.854,1
311,crew_transport,optimized,25,9,37,46,52,1.252,10.15,24.34,0.687,0.173,regolith_plain,235.4,0.942,9500.0,3484.8,63.32,0.737,1
312,crew_transport,optimized,54,26,24,10,34,0.867,9.57,22.21,0.564,0.118,regolith_plain,118.5,0.474,9500.0,1808.9,80.96,0.786,1
313,crew_transport,naive,29,12,10,15,30,0.721,10.25,20.24,0.679,0.233,regolith_plain,74.7,0.299,9500.0,1581.1,83.36,0.704,1
314,swarm_builder,optimized,12,4,40,40,43,1.072,13.36,36.8,0.663,0.395,regolith_plain,11.8,0.787,1200.0,2125.5,-77.12,0.595,0
315,cargo_hauler,naive,2,41,37,22,65,1.562,14.55,43.84,0.608,0.385,regolith_plain,367.3,0.612,14000.0,4963.3,64.55,0.6,1
316,crew_transport,optimized,9,49,0,6,54,1.317,8.83,21.25,0.63,0.204,regolith_plain,234.1,0.936,9500.0,3394.3,64.27,0.741,1
317,cargo_hauler,optimized,7,28,34,1,33,0.839,8.92,19.32,0.622,0.061,regolith_plain,490.5,0.818,14000.0,2329.0,83.36,0.841,1
318,crew_transport,naive,49,53,38,40,27,0.636,7.78,14.41,0.706,0.333,regolith_plain,99.8,0.399,9500.0,1425.8,84.99,0.667,1
319,light_scout,naive,2,48,55,26,99,2.349,11.07,20.72,0.519,0.172,regolith_plain,33.1,0.828,3500.0,4271.1,-22.03,0.757,0
320,light_scout,optimized,53,0,15,10,39,0.959,8.24,19.55,0.576,0.103,regolith_plain,27.9,0.698,3500.0,1504.8,57.01,0.826,1
321,swarm_builder,optimized,44,14,28,46,33,0.872,8.76,21.47,0.569,0.152,regolith_plain,2.7,0.18,1200.0,996.3,16.98,0.776,1
322,cargo_hauler,optimized,52,53,56,6,48,1.189,9.48,21.96,0.522,0.167,regolith_plain,136.1,0.227,14000.0,2443.7,82.54,0.774,1
323,crew_transport,optimized,38,51,12,24,32,0.819,10.17,27.27,0.597,0.312,regolith_plain,117.0,0.468,9500.0,1780.0,81.26,0.662,1
324,swarm_builder,naive,57,38,5,8,118,2.845,11.84,36.47,0.634,0.288,regolith_plain,9.0,0.6,1200.0,4775.9,-297.99,0.668,0
325,light_scout,optimized,22,43,4,6,39,0.984,8.58,20.12,0.581,0.077,regolith_plain,29.6,0.74,3500.0,1681.8,51.95,0.815,1
326,cargo_hauler,optimized,9,59,20,42,19,0.443,11.08,19.33,0.439,0.316,regolith_plain,406.3,0.677,14000.0,1122.9,91.98,0.676,1
327,crew_transport,optimized,53,26,36,21,18,0.398,7.88,15.34,0.477,0.0,regolith_plain,210.8,0.843,9500.0,852.4,91.03,0.868,1
328,crew_transport,naive,41,54,21,41,27,0.644,10.57,20.3,0.649,0.333,regolith_plain,133.1,0.532,9500.0,1544.3,83.74,0.649,1
329,light_scout,optimized,21,23,4,46,29,0.742,16.81,29.54,0.508,0.517,regolith_plain,15.5,0.388,3500.0,1293.3,63.05,0.525,1
330,swarm_builder,naive,34,13,15,22,38,0.947,14.62,31.68,0.731,0.526,regolith_plain,8.4,0.56,1200.0,2072.9,-72.74,0.474,0
331,swarm_builder,naive,28,57,57,30,50,1.22,10.7,35.64,0.614,0.24,regolith_plain,12.7,0.847,1200.0,2176.7,-81.39,0.717,0
332,light_scout,optimized,4,44,43,1,181,4.528,7.42,19.59,0.57,0.061,regolith_plain,34.5,0.862,3500.0,7908.4,-125.95,0.859,0
333,light_scout,optimized,16,7,51,0,181,4.437,6.71,11.77,0.567,0.0,regolith_plain,11.2,0.28,3500.0,5748.1,-64.23,0.91,0
334,swarm_builder,optimized,26,4,3,55,97,2.417,10.09,34.83,0.656,0.361,regolith_plain,8.4,0.56,1200.0,4388.8,-265.73,0.606,0
335,cargo_hauler,naive,54,37,25,35,42,1.019,11.2,21.52,0.603,0.31,regolith_plain,76.0,0.127,14000.0,2218.4,84.15,0.669,1
336,light_scout,optimized,46,10,38,28,19,0.459,9.71,18.43,0.558,0.263,regolith_plain,15.0,0.375,3500.0,725.3,79.28,0.69,1
337,light_scout,optimized,45,10,30,53,181,4.362,10.82,24.6,0.726,0.409,regolith_plain,17.6,0.44,3500.0,8553.1,-144.37,0.586,0
338,light_scout,optimized,24,39,34,10,33,0.814,11.16,25.48,0.591,0.273,regolith_plain,7.7,0.192,3500.0,1208.6,65.47,0.696,1
339,crew_transport,naive,47,33,21,55,48,1.164,14.82,43.13,0.723,0.688,rock_field,34.0,0.136,9500.0,3024.6,68.16,0.379,0
340,swarm_builder,optimized,3,32,25,15,26,0.649,8.1,18.62,0.658,0.154,regolith_plain,12.5,0.833,1200.0,1071.2,10.73,0.765,1
341,crew_transport,naive,56,54,42,13,72,1.685,10.27,31.79,0.6,0.222,regolith_plain,85.5,0.342,9500.0,3340.8,64.83,0.725,1
342,cargo_hauler,naive,8,8,55,18,70,1.629,13.78,36.8,0.632,0.5,regolith_plain,242.6,0.404,14000.0,5523.9,60.54,0.489,0
343,crew_transport,naive,20,21,24,0,35,0.821,12.62,35.83,0.67,0.286,regolith_plain,106.7,0.427,9500.0,2001.8,78.93,0.657,1
344,light_scout,naive,32,38,19,20,39,0.951,18.73,33.02,0.664,0.795,regolith_plain,33.3,0.832,3500.0,2847.9,18.63,0.282,0
345,light_scout,optimized,30,25,10,22,181,4.022,20.75,31.66,0.645,1.0,regolith_plain,11.4,0.285,3500.0,8102.6,-131.5,0.228,0
346,light_scout,optimized,56,16,57,38,24,0.559,9.3,18.1,0.354,0.167,regolith_plain,37.7,0.943,3500.0,927.9,73.49,0.77,1
347,swarm_builder,optimized,29,26,54,53,39,0.975,10.74,30.56,0.666,0.256,regolith_plain,11.1,0.74,1200.0,1686.8,-40.57,0.708,0
348,crew_transport,naive,16,8,47,55,94,2.249,11.45,43.35,0.69,0.34,regolith_plain,169.0,0.676,9500.0,6621.7,30.3,0.619,1
349,cargo_hauler,optimized,58,28,18,32,41,1.032,7.31,20.21,0.506,0.098,regolith_plain,571.0,0.952,14000.0,2658.9,81.01,0.817,1
350,swarm_builder,optimized,17,22,45,39,38,0.922,11.2,22.23,0.602,0.342,regolith_plain,3.8,0.253,1200.0,1278.1,-6.51,0.641,0
351,light_scout,naive,28,22,2,53,64,1.558,14.04,31.11,0.518,0.281,regolith_plain,6.7,0.168,3500.0,2450.6,29.98,0.659,1
352,cargo_hauler,naive,4,1,14,31,52,1.277,9.3,21.18,0.635,0.231,regolith_plain,229.5,0.382,14000.0,3428.9,75.51,0.704,1
353,swarm_builder,naive,28,0,55,53,98,2.412,9.19,25.81,0.604,0.143,regolith_plain,12.0,0.8,1200.0,3749.6,-212.47,0.797,0
354,crew_transport,naive,29,57,37,17,72,1.71,14.76,35.64,0.692,0.597,regolith_plain,191.7,0.767,9500.0,5452.6,42.6,0.45,0
355,swarm_builder,naive,44,20,48,58,85,2.061,9.67,27.33,0.687,0.388,regolith_plain,8.4,0.56,1200.0,3539.8,-194.98,0.612,0
