sol,hour,mars_year_proxy,ls_deg_approx,lat,lon,temperature_c,wind_u_ms,wind_v_ms,surface_pressure_pa,dust_optical_depth,dust_storm_flag,habitat_thermal_load_kw_100p
12,12,30,6.46,18.4,77.5,-28.8,6.71,-1.51,618.5,0.143,0,17.78
12,13,30,6.46,18.4,77.5,-30.0,7.22,-2.37,614.4,0.113,0,18.2
12,14,30,6.46,18.4,77.5,-35.1,0.61,-5.22,617.2,0.167,0,19.98
12,15,30,6.46,18.4,77.5,-40.68,0.61,-6.26,618.4,0.141,0,21.94
12,16,30,6.46,18.4,77.5,-49.66,-1.33,-5.25,613.8,0.101,0,25.08
12,17,30,6.46,18.4,77.5,-53.38,-5.68,-4.38,614.0,0.18,0,26.38
12,18,30,6.46,18.4,77.5,-61.41,-6.31,-2.82,617.4,0.162,0,29.19
12,19,30,6.46,18.4,77.5,-70.44,-7.5,-2.81,609.4,0.171,0,32.35
12,20,30,6.46,18.4,77.5,-75.19,-7.54,-2.17,615.2,0.172,0,34.02
12,21,30,6.46,18.4,77.5,-79.6,-7.28,-2.1,612.1,0.12,0,35.56
12,22,30,6.46,18.4,77.5,-84.4,-8.36,-2.67,612.8,0.141,0,37.24
12,23,30,6.46,18.4,77.5,-83.94,-6.4,-0.15,616.8,0.141,0,37.08
13,0,30,7.0,18.4,77.5,-82.63,-7.69,0.35,612.4,0.159,0,36.62
13,1,30,7.0,18.4,77.5,-80.2,-3.95,0.91,615.4,0.133,0,35.77
13,2,30,7.0,18.4,77.5,-74.76,-3.02,2.08,615.9,0.152,0,33.87
13,3,30,7.0,18.4,77.5,-70.89,-3.64,4.68,618.0,0.157,0,32.51
13,4,30,7.0,18.4,77.5,-60.46,0.26,4.71,616.5,0.153,0,28.86
13,5,30,7.0,18.4,77.5,-57.43,1.93,4.54,617.7,0.109,0,27.8
13,6,30,7.0,18.4,77.5,-49.83,4.04,5.21,614.4,0.128,0,25.14
13,7,30,7.0,18.4,77.5,-40.32,8.28,3.26,615.6,0.163,0,21.81
13,8,30,7.0,18.4,77.5,-35.28,5.71,3.22,618.7,0.179,0,20.05
13,9,30,7.0,18.4,77.5,-28.71,7.68,2.12,615.5,0.166,0,17.75
13,10,30,7.0,18.4,77.5,-27.52,8.02,0.62,614.7,0.151,0,17.33
13,11,30,7.0,18.4,77.5,-26.2,7.76,-0.76,609.5,0.214,0,16.87
13,12,30,7.0,18.4,77.5,-27.09,7.72,-1.1,617.2,0.157,0,17.18
13,13,30,7.0,18.4,77.5,-29.05,5.27,-1.42,619.6,0.109,0,17.87
13,14,30,7.0,18.4,77.5,-37.03,2.99,-3.25,615.3,0.139,0,20.66
13,15,30,7.0,18.4,77.5,-39.37,1.0,-4.53,617.8,0.121,0,21.48
13,16,30,7.0,18.4,77.5,-49.96,-0.32,-6.32,607.6,0.166,0,25.19
13,17,30,7.0,18.4,77.5,-54.92,-3.33,-5.69,618.4,0.154,0,26.92
13,18,30,7.0,18.4,77.5,-63.01,-5.38,-5.07,616.5,0.182,0,29.75
13,19,30,7.0,18.4,77.5,-71.35,-5.48,-4.2,609.6,0.164,0,32.67
13,20,30,7.0,18.4,77.5,-71.22,-5.26,-2.34,614.6,0.134,0,32.63
13,21,30,7.0,18.4,77.5,-80.29,-7.6,-3.2,614.9,0.161,0,35.8
13,22,30,7.0,18.4,77.5,-82.18,-7.38,-1.52,615.3,0.124,0,36.46
13,23,30,7.0,18.4,77.5,-85.42,-8.24,-0.28,616.0,0.176,0,37.6
14,0,30,7.54,18.4,77.5,-84.3,-4.84,0.65,613.6,0.136,0,37.2
14,1,30,7.54,18.4,77.5,-78.29,-4.99,3.37,616.0,0.146,0,35.1
14,2,30,7.54,18.4,77.5,-75.6,-3.65,2.29,611.1,0.125,0,34.16
14,3,30,7.54,18.4,77.5,-68.38,-3.07,4.53,622.4,0.147,0,31.63
14,4,30,7.54,18.4,77.5,-63.94,-1.69,5.07,615.7,0.147,0,30.08
14,5,30,7.54,18.4,77.5,-52.15,4.35,4.84,616.0,0.147,0,25.95
14,6,30,7.54,18.4,77.5,-48.62,4.78,3.82,617.2,0.111,0,24.72
14,7,30,7.54,18.4,77.5,-40.81,7.11,2.99,613.7,0.145,0,21.98
14,8,30,7.54,18.4,77.5,-33.63,9.72,4.66,613.3,0.129,0,19.47
14,9,30,7.54,18.4,77.5,-30.6,8.03,2.54,613.7,0.138,0,18.41
14,10,30,7.54,18.4,77.5,-28.09,6.19,0.78,614.6,0.156,0,17.53
14,11,30,7.54,18.4,77.5,-25.63,6.38,0.11,614.7,0.129,0,16.67
14,12,30,7.54,18.4,77.5,-28.54,4.74,-0.62,616.8,0.186,0,17.69
14,13,30,7.54,18.4,77.5,-31.91,4.23,-1.61,616.2,0.145,0,18.87
14,14,30,7.54,18.4,77.5,-36.36,2.33,-2.44,613.3,0.144,0,20.43
14,15,30,7.54,18.4,77.5,-40.06,-0.25,-4.26,622.1,0.191,0,21.72
14,16,30,7.54,18.4,77.5,-49.52,-2.37,-5.88,613.4,0.141,0,25.03
14,17,30,7.54,18.4,77.5,-55.22,-4.22,-2.19,617.8,0.132,0,27.03
14,18,30,7.54,18.4,77.5,-62.92,-2.87,-3.71,611.4,0.158,0,29.72
14,19,30,7.54,18.4,77.5,-68.55,-7.73,-2.87,615.9,0.13,0,31.69
14,20,30,7.54,18.4,77.5,-73.59,-8.59,-2.85,607.9,0.158,0,33.45
14,21,30,7.54,18.4,77.5,-77.43,-7.58,-1.48,610.5,0.179,0,34.8
14,22,30,7.54,18.4,77.5,-84.53,-8.28,-3.15,616.1,0.156,0,37.29
14,23,30,7.54,18.4,77.5,-83.49,-8.04,-0.44,614.8,0.15,0,36.92
15,0,30,8.08,18.4,77.5,-82.11,-6.8,1.39,614.7,0.166,0,36.44
15,1,30,8.08,18.4,77.5,-82.13,-4.78,3.46,615.6,0.167,0,36.45
15,2,30,8.08,18.4,77.5,-77.73,-3.02,3.71,616.4,0.118,0,34.9
15,3,30,8.08,18.4,77.5,-69.69,-0.41,4.07,618.4,0.17,0,32.09
15,4,30,8.08,18.4,77.5,-65.41,1.88,3.95,619.3,0.172,0,30.59
15,5,30,8.08,18.4,77.5,-53.99,2.06,4.77,620.3,0.174,0,26.6
15,6,30,8.08,18.4,77.5,-46.63,5.41,5.41,612.3,0.158,0,24.02
15,7,30,8.08,18.4,77.5,-40.87,8.16,3.43,614.8,0.161,0,22.0
15,8,30,8.08,18.4,77.5,-36.08,5.62,2.23,618.3,0.157,0,20.33
15,9,30,8.08,18.4,77.5,-33.81,7.48,3.16,612.3,0.158,0,19.53
15,10,30,8.08,18.4,77.5,-28.92,8.73,1.77,614.7,0.162,0,17.82
15,11,30,8.08,18.4,77.5,-28.04,7.84,-1.4,618.8,0.154,0,17.51
15,12,30,8.08,18.4,77.5,-26.97,7.54,-1.0,619.9,0.135,0,17.14
15,13,30,8.08,18.4,77.5,-30.52,4.38,-2.26,617.7,0.153,0,18.38
15,14,30,8.08,18.4,77.5,-33.89,1.57,-4.6,613.8,0.146,0,19.56
15,15,30,8.08,18.4,77.5,-43.74,2.7,-5.96,621.0,0.172,0,23.01
15,16,30,8.08,18.4,77.5,-46.67,-0.98,-6.84,614.2,0.185,0,24.03
15,17,30,8.08,18.4,77.5,-54.6,-4.99,-4.46,616.2,0.136,0,26.81
15,18,30,8.08,18.4,77.5,-60.71,-7.5,-5.1,612.2,0.141,0,28.95
15,19,30,8.08,18.4,77.5,-69.87,-6.92,-5.41,617.0,0.126,0,32.16
15,20,30,8.08,18.4,77.5,-75.63,-7.57,-2.92,617.4,0.178,0,34.17
15,21,30,8.08,18.4,77.5,-80.99,-8.5,-2.06,616.1,0.158,0,36.05
15,22,30,8.08,18.4,77.5,-83.22,-11.42,-0.1,617.3,0.167,0,36.83
15,23,30,8.08,18.4,77.5,-87.57,-7.75,-1.47,618.7,0.145,0,38.35
16,0,30,8.62,18.4,77.5,-83.69,-4.96,1.24,610.2,0.178,0,36.99
16,1,30,8.62,18.4,77.5,-81.04,-3.78,3.23,612.9,0.146,0,36.06
16,2,30,8.62,18.4,77.5,-77.38,-1.46,2.19,613.4,0.149,0,34.78
16,3,30,8.62,18.4,77.5,-66.59,-1.8,3.53,612.5,0.157,0,31.01
16,4,30,8.62,18.4,77.5,-64.16,-1.51,4.45,612.3,0.159,0,30.16
16,5,30,8.62,18.4,77.5,-57.7,2.07,7.0,613.3,0.142,0,27.9
16,6,30,8.62,18.4,77.5,-47.67,4.13,5.04,610.7,0.162,0,24.38
16,7,30,8.62,18.4,77.5,-42.54,6.04,3.74,612.4,0.176,0,22.59
16,8,30,8.62,18.4,77.5,-34.95,7.13,2.8,615.2,0.145,0,19.93
16,9,30,8.62,18.4,77.5,-30.02,7.42,3.3,615.7,0.162,0,18.21
16,10,30,8.62,18.4,77.5,-28.31,9.96,-0.05,616.3,0.151,0,17.61
16,11,30,8.62,18.4,77.5,-25.85,9.26,0.49,616.6,0.12,0,16.75
16,12,30,8.62,18.4,77.5,-27.7,6.01,-2.08,616.1,0.146,0,17.39
16,13,30,8.62,18.4,77.5,-31.19,3.86,-3.86,613.7,0.161,0,18.62
16,14,30,8.62,18.4,77.5,-34.61,4.17,-3.45,616.7,0.168,0,19.82
16,15,30,8.62,18.4,77.5,-40.41,0.35,-2.12,615.7,0.164,0,21.84
16,16,30,8.62,18.4,77.5,-48.43,-0.8,-6.23,617.3,0.144,0,24.65
16,17,30,8.62,18.4,77.5,-53.32,-1.69,-4.37,612.7,0.156,0,26.36
16,18,30,8.62,18.4,77.5,-64.14,-4.93,-3.24,618.0,0.193,0,30.15
16,19,30,8.62,18.4,77.5,-68.76,-5.68,-3.85,614.0,0.157,0,31.77
16,20,30,8.62,18.4,77.5,-74.78,-7.5,-4.87,616.4,0.142,0,33.87
16,21,30,8.62,18.4,77.5,-81.46,-7.69,-2.98,608.2,0.169,0,36.21
16,22,30,8.62,18.4,77.5,-80.08,-8.4,-1.18,618.0,0.148,0,35.73
16,23,30,8.62,18.4,77.5,-81.89,-8.56,0.29,619.0,0.148,0,36.36
17,0,30,9.15,18.4,77.5,-80.66,-7.23,-0.09,622.1,0.171,0,35.93
17,1,30,9.15,18.4,77.5,-80.74,-4.7,1.38,617.9,0.171,0,35.96
17,2,30,9.15,18.4,77.5,-73.65,0.42,3.9,619.8,0.133,0,33.48
17,3,30,9.15,18.4,77.5,-68.13,-1.71,3.24,610.9,0.148,0,31.54
17,4,30,9.15,18.4,77.5,-64.42,1.56,4.52,617.2,0.192,0,30.25
17,5,30,9.15,18.4,77.5,-55.26,3.75,4.8,616.3,0.177,0,27.04
17,6,30,9.15,18.4,77.5,-48.27,4.6,4.89,610.4,0.13,0,24.59
17,7,30,9.15,18.4,77.5,-42.93,3.8,3.42,616.5,0.157,0,22.73
17,8,30,9.15,18.4,77.5,-34.59,7.6,4.56,612.9,0.166,0,19.81
17,9,30,9.15,18.4,77.5,-29.59,7.18,2.97,615.0,0.156,0,18.05
17,10,30,9.15,18.4,77.5,-27.66,8.91,1.39,616.8,0.171,0,17.38
17,11,30,9.15,18.4,77.5,-25.82,5.2,1.54,613.9,0.175,0,16.74
17,12,30,9.15,18.4,77.5,-27.57,7.24,-1.57,614.2,0.124,0,17.35
17,13,30,9.15,18.4,77.5,-31.52,3.87,-2.29,613.2,0.186,0,18.73
17,14,30,9.15,18.4,77.5,-34.62,3.25,-3.05,619.1,0.168,0,19.82
17,15,30,9.15,18.4,77.5,-41.39,1.24,-3.56,616.7,0.159,0,22.19
17,16,30,9.15,18.4,77.5,-46.92,-1.02,-4.86,613.9,0.159,0,24.12
17,17,30,9.15,18.4,77.5,-54.71,-2.61,-3.93,614.8,0.202,0,26.85
17,18,30,9.15,18.4,77.5,-62.1,-4.53,-5.63,615.2,0.205,0,29.43
17,19,30,9.15,18.4,77.5,-69.53,-6.0,-3.07,618.9,0.163,0,32.03
17,20,30,9.15,18.4,77.5,-74.94,-6.94,-4.26,624.5,0.151,0,33.93
17,21,30,9.15,18.4,77.5,-80.29,-8.38,-2.37,619.2,0.139,0,35.8
17,22,30,9.15,18.4,77.5,-82.14,-9.21,-1.07,613.8,0.173,0,36.45
17,23,30,9.15,18.4,77.5,-82.1,-6.56,-0.74,613.9,0.165,0,36.43
18,0,30,9.69,18.4,77.5,-82.83,-5.55,1.9,620.6,0.14,0,36.69
18,1,30,9.69,18.4,77.5,-77.38,-5.71,1.88,611.6,0.215,0,34.78
18,2,30,9.69,18.4,77.5,-76.08,-4.47,3.87,615.8,0.137,0,34.33
18,3,30,9.69,18.4,77.5,-68.92,-0.26,3.96,618.3,0.168,0,31.82
18,4,30,9.69,18.4,77.5,-59.07,-0.1,3.09,611.1,0.163,0,28.37
18,5,30,9.69,18.4,77.5,-54.97,5.53,5.55,615.3,0.156,0,26.94
18,6,30,9.69,18.4,77.5,-46.66,4.96,5.0,613.7,0.14,0,24.03
18,7,30,9.69,18.4,77.5,-43.78,6.12,3.52,616.8,0.155,0,23.02
18,8,30,9.69,18.4,77.5,-36.01,8.14,4.62,617.0,0.155,0,20.3
18,9,30,9.69,18.4,77.5,-31.19,8.67,2.07,618.0,0.149,0,18.62
18,10,30,9.69,18.4,77.5,-26.77,10.06,0.43,620.6,0.178,0,17.07
18,11,30,9.69,18.4,77.5,-26.98,6.59,-1.49,616.4,0.159,0,17.14
18,12,30,9.69,18.4,77.5,-27.82,5.36,-2.39,617.0,0.143,0,17.44
18,13,30,9.69,18.4,77.5,-30.4,7.45,-2.22,618.5,0.161,0,18.34
18,14,30,9.69,18.4,77.5,-34.47,4.91,-4.46,612.9,0.137,0,19.77
18,15,30,9.69,18.4,77.5,-42.57,-0.1,-4.64,616.5,0.158,0,22.6
18,16,30,9.69,18.4,77.5,-45.91,0.03,-4.34,612.6,0.142,0,23.77
18,17,30,9.69,18.4,77.5,-55.93,-3.18,-3.83,614.5,0.127,0,27.28
18,18,30,9.69,18.4,77.5,-63.8,-7.77,-3.8,618.8,0.157,0,30.03
18,19,30,9.69,18.4,77.5,-70.77,-5.08,-3.78,617.5,0.165,0,32.47
18,20,30,9.69,18.4,77.5,-78.36,-7.65,-3.06,617.1,0.143,0,35.13
18,21,30,9.69,18.4,77.5,-78.06,-10.15,-2.96,616.1,0.171,0,35.02
18,22,30,9.69,18.4,77.5,-81.42,-6.83,-1.17,618.6,0.137,0,36.2
18,23,30,9.69,18.4,77.5,-87.6,-8.02,-1.98,622.4,0.133,0,38.36
19,0,30,10.23,18.4,77.5,-80.19,-5.98,1.75,620.4,0.159,0,35.77
19,1,30,10.23,18.4,77.5,-78.7,-3.66,0.92,623.9,0.173,0,35.25
19,2,30,10.23,18.4,77.5,-74.13,-3.52,4.7,620.7,0.182,0,33.65
19,3,30,10.23,18.4,77.5,-67.61,-1.6,4.02,614.9,0.21,0,31.36
19,4,30,10.23,18.4,77.5,-62.98,0.58,5.2,608.8,0.141,0,29.74
19,5,30,10.23,18.4,77.5,-55.74,4.66,5.26,617.1,0.198,0,27.21
19,6,30,10.23,18.4,77.5,-46.51,4.98,5.33,621.2,0.164,0,23.98
19,7,30,10.23,18.4,77.5,-40.45,9.06,4.06,618.3,0.153,0,21.86
19,8,30,10.23,18.4,77.5,-34.57,7.43,1.15,620.5,0.184,0,19.8
19,9,30,10.23,18.4,77.5,-29.98,8.14,3.5,621.5,0.114,0,18.19
19,10,30,10.23,18.4,77.5,-29.31,7.88,0.8,617.9,0.128,0,17.96
19,11,30,10.23,18.4,77.5,-26.87,8.63,0.84,619.6,0.214,0,17.11
19,12,30,10.23,18.4,77.5,-25.73,6.08,-0.48,610.9,0.155,0,16.71
19,13,30,10.23,18.4,77.5,-32.21,6.63,-1.75,615.0,0.155,0,18.97
19,14,30,10.23,18.4,77.5,-34.22,3.24,-4.72,617.0,0.171,0,19.68
19,15,30,10.23,18.4,77.5,-44.28,2.44,-2.76,618.1,0.162,0,23.2
19,16,30,10.23,18.4,77.5,-45.4,-0.53,-2.3,616.0,0.139,0,23.59
19,17,30,10.23,18.4,77.5,-52.78,-4.18,-4.21,615.9,0.181,0,26.17
19,18,30,10.23,18.4,77.5,-63.9,-3.0,-5.18,616.8,0.154,0,30.06
19,19,30,10.23,18.4,77.5,-72.66,-6.33,-4.42,615.0,0.169,0,33.13
19,20,30,10.23,18.4,77.5,-75.21,-8.03,-2.85,612.5,0.175,0,34.02
19,21,30,10.23,18.4,77.5,-80.17,-6.59,-2.54,619.1,0.127,0,35.76
19,22,30,10.23,18.4,77.5,-84.99,-7.55,-2.18,612.1,0.173,0,37.45
19,23,30,10.23,18.4,77.5,-84.74,-8.14,0.59,616.6,0.15,0,37.36
20,0,30,10.77,18.4,77.5,-82.72,-7.15,0.43,618.3,0.179,0,36.65
20,1,30,10.77,18.4,77.5,-81.72,-7.67,1.96,616.4,0.165,0,36.3
20,2,30,10.77,18.4,77.5,-76.15,-4.74,4.65,612.4,0.191,0,34.35
20,3,30,10.77,18.4,77.5,-66.96,-0.25,2.0,615.6,0.144,0,31.14
20,4,30,10.77,18.4,77.5,-65.04,0.58,4.93,622.1,0.154,0,30.46
20,5,30,10.77,18.4,77.5,-53.3,3.1,6.82,615.7,0.201,0,26.35
20,6,30,10.77,18.4,77.5,-50.04,5.04,4.59,614.4,0.18,0,25.21
20,7,30,10.77,18.4,77.5,-42.44,7.58,4.2,618.3,0.14,0,22.55
20,8,30,10.77,18.4,77.5,-35.1,8.3,4.35,614.6,0.171,0,19.98
20,9,30,10.77,18.4,77.5,-26.85,8.86,3.32,616.1,0.152,0,17.1
20,10,30,10.77,18.4,77.5,-28.76,6.93,0.88,619.1,0.151,0,17.76
20,11,30,10.77,18.4,77.5,-26.87,5.16,-1.92,615.7,0.179,0,17.1
20,12,30,10.77,18.4,77.5,-29.84,4.88,-2.0,617.0,0.133,0,18.15
20,13,30,10.77,18.4,77.5,-31.91,5.62,-2.48,621.4,0.151,0,18.87
20,14,30,10.77,18.4,77.5,-35.89,3.71,-4.44,618.5,0.151,0,20.26
20,15,30,10.77,18.4,77.5,-40.95,1.9,-4.61,618.1,0.119,0,22.03
20,16,30,10.77,18.4,77.5,-45.03,-1.15,-4.93,618.1,0.142,0,23.46
20,17,30,10.77,18.4,77.5,-55.17,-1.46,-5.0,620.0,0.161,0,27.01
20,18,30,10.77,18.4,77.5,-61.02,-5.83,-3.74,619.8,0.145,0,29.06
20,19,30,10.77,18.4,77.5,-65.68,-7.04,-3.1,610.9,0.157,0,30.69
20,20,30,10.77,18.4,77.5,-73.97,-6.83,-2.32,620.5,0.164,0,33.59
20,21,30,10.77,18.4,77.5,-77.87,-6.85,-2.81,618.6,0.19,0,34.95
20,22,30,10.77,18.4,77.5,-82.95,-6.96,-1.17,618.1,0.193,0,36.73
20,23,30,10.77,18.4,77.5,-83.88,-6.7,-1.71,621.8,0.16,0,37.06
21,0,30,11.31,18.4,77.5,-82.37,-8.47,3.19,617.2,0.195,0,36.53
21,1,30,11.31,18.4,77.5,-78.23,-3.52,1.96,616.7,0.158,0,35.08
21,2,30,11.31,18.4,77.5,-73.08,-2.83,3.36,618.6,0.171,0,33.28
21,3,30,11.31,18.4,77.5,-67.43,-0.25,4.96,613.0,0.142,0,31.3
21,4,30,11.31,18.4,77.5,-61.53,2.05,4.78,616.9,0.168,0,29.23
21,5,30,11.31,18.4,77.5,-55.73,1.03,5.5,623.9,0.154,0,27.21
21,6,30,11.31,18.4,77.5,-50.27,2.41,5.22,616.5,0.158,0,25.3
21,7,30,11.31,18.4,77.5,-41.57,8.1,5.82,620.4,0.118,0,22.25
21,8,30,11.31,18.4,77.5,-34.66,9.43,4.67,621.8,0.161,0,19.83
21,9,30,11.31,18.4,77.5,-32.16,5.77,2.97,619.2,0.164,0,18.96
21,10,30,11.31,18.4,77.5,-24.54,8.14,1.22,622.3,0.173,0,16.29
21,11,30,11.31,18.4,77.5,-26.43,8.89,1.37,615.0,0.143,0,16.95
21,12,30,11.31,18.4,77.5,-29.44,6.72,-0.83,617.6,0.179,0,18.0
21,13,30,11.31,18.4,77.5,-29.26,5.19,-1.88,622.1,0.161,0,17.94
21,14,30,11.31,18.4,77.5,-36.45,3.86,-5.14,619.3,0.203,0,20.46
21,15,30,11.31,18.4,77.5,-42.23,-1.31,-3.29,618.7,0.185,0,22.48
21,16,30,11.31,18.4,77.5,-48.57,-0.86,-3.65,617.6,0.188,0,24.7
21,17,30,11.31,18.4,77.5,-56.35,-2.12,-6.33,617.3,0.14,0,27.42
21,18,30,11.31,18.4,77.5,-64.75,-5.39,-6.69,616.0,0.176,0,30.36
21,19,30,11.31,18.4,77.5,-70.02,-7.31,-2.67,620.6,0.16,0,32.21
21,20,30,11.31,18.4,77.5,-75.83,-7.16,-4.09,622.5,0.146,0,34.24
21,21,30,11.31,18.4,77.5,-79.48,-8.92,-2.54,622.2,0.187,0,35.52
21,22,30,11.31,18.4,77.5,-81.91,-7.92,-0.15,617.7,0.14,0,36.37
21,23,30,11.31,18.4,77.5,-81.19,-6.57,-0.59,617.2,0.153,0,36.12
22,0,30,11.85,18.4,77.5,-81.16,-7.46,2.74,615.3,0.159,0,36.11
22,1,30,11.85,18.4,77.5,-79.48,-4.47,4.89,616.7,0.193,0,35.52
22,2,30,11.85,18.4,77.5,-76.39,-4.0,3.51,622.1,0.122,0,34.43
22,3,30,11.85,18.4,77.5,-69.88,-1.2,4.78,615.4,0.166,0,32.16
22,4,30,11.85,18.4,77.5,-63.76,-0.61,4.41,617.2,0.146,0,30.02
22,5,30,11.85,18.4,77.5,-54.82,3.09,4.34,617.4,0.152,0,26.89
22,6,30,11.85,18.4,77.5,-46.72,5.5,4.59,616.8,0.189,0,24.05
22,7,30,11.85,18.4,77.5,-40.45,4.25,4.78,619.7,0.192,0,21.86
22,8,30,11.85,18.4,77.5,-33.35,6.59,2.05,621.2,0.156,0,19.37
22,9,30,11.85,18.4,77.5,-30.54,9.48,0.59,617.5,0.125,0,18.39
22,10,30,11.85,18.4,77.5,-29.87,7.48,2.69,618.0,0.14,0,18.16
22,11,30,11.85,18.4,77.5,-25.57,7.84,-0.86,618.6,0.17,0,16.65
22,12,30,11.85,18.4,77.5,-26.67,7.73,-1.08,620.7,0.138,0,17.03
22,13,30,11.85,18.4,77.5,-31.02,5.19,-2.61,609.6,0.168,0,18.56
22,14,30,11.85,18.4,77.5,-35.28,1.64,-3.68,618.0,0.174,0,20.05
22,15,30,11.85,18.4,77.5,-40.9,2.23,-5.42,618.7,0.163,0,22.01
22,16,30,11.85,18.4,77.5,-47.49,-0.89,-5.42,613.0,0.186,0,24.32
22,17,30,11.85,18.4,77.5,-55.56,-0.91,-6.26,617.7,0.142,0,27.14
22,18,30,11.85,18.4,77.5,-64.0,-5.47,-4.86,623.4,0.134,0,30.1
22,19,30,11.85,18.4,77.5,-69.6,-3.43,-2.94,617.5,0.141,0,32.06
22,20,30,11.85,18.4,77.5,-76.08,-9.54,-2.52,615.7,0.173,0,34.33
22,21,30,11.85,18.4,77.5,-77.51,-8.14,-1.75,616.8,0.181,0,34.83
22,22,30,11.85,18.4,77.5,-81.46,-7.79,-0.22,613.4,0.152,0,36.21
22,23,30,11.85,18.4,77.5,-84.8,-6.47,0.87,619.2,0.173,0,37.38
23,0,30,12.38,18.4,77.5,-83.09,-5.24,0.75,617.0,0.128,0,36.78
23,1,30,12.38,18.4,77.5,-80.29,-3.83,3.27,623.8,0.124,0,35.8
23,2,30,12.38,18.4,77.5,-73.35,-3.2,3.11,617.8,0.172,0,33.37
23,3,30,12.38,18.4,77.5,-65.05,-0.43,3.32,617.2,0.172,0,30.47
23,4,30,12.38,18.4,77.5,-59.99,2.38,5.21,620.1,0.148,0,28.7
23,5,30,12.38,18.4,77.5,-54.86,2.42,4.55,618.4,0.161,0,26.9
23,6,30,12.38,18.4,77.5,-45.53,4.3,5.93,616.2,0.159,0,23.64
23,7,30,12.38,18.4,77.5,-39.99,7.07,3.69,617.8,0.172,0,21.7
23,8,30,12.38,18.4,77.5,-35.59,6.23,2.68,621.2,0.18,0,20.16
23,9,30,12.38,18.4,77.5,-30.59,8.27,1.12,612.8,0.195,0,18.41
23,10,30,12.38,18.4,77.5,-28.91,7.28,1.3,617.3,0.153,0,17.82
23,11,30,12.38,18.4,77.5,-27.8,8.27,0.84,620.9,0.131,0,17.43
23,12,30,12.38,18.4,77.5,-30.27,5.07,-1.28,620.6,0.167,0,18.29
23,13,30,12.38,18.4,77.5,-30.93,2.83,-0.01,624.4,0.198,0,18.52
23,14,30,12.38,18.4,77.5,-36.57,1.81,-3.04,621.5,0.18,0,20.5
23,15,30,12.38,18.4,77.5,-41.16,2.42,-4.25,619.3,0.172,0,22.11
23,16,30,12.38,18.4,77.5,-48.0,-0.22,-5.49,620.3,0.183,0,24.5
23,17,30,12.38,18.4,77.5,-56.57,-2.17,-4.02,616.7,0.149,0,27.5
23,18,30,12.38,18.4,77.5,-62.48,-4.62,-5.65,622.7,0.189,0,29.57
23,19,30,12.38,18.4,77.5,-66.64,-6.79,-5.22,619.0,0.16,0,31.02
23,20,30,12.38,18.4,77.5,-77.0,-3.74,-4.62,616.2,0.173,0,34.65
23,21,30,12.38,18.4,77.5,-81.13,-7.86,-1.93,623.2,0.171,0,36.1
23,22,30,12.38,18.4,77.5,-84.81,-10.2,-1.18,615.4,0.147,0,37.38
23,23,30,12.38,18.4,77.5,-86.36,-8.37,0.4,617.0,0.134,0,37.93
24,0,30,12.92,18.4,77.5,-81.59,-4.94,1.29,621.2,0.179,0,36.26
24,1,30,12.92,18.4,77.5,-78.79,-5.3,2.17,619.4,0.171,0,35.28
24,2,30,12.92,18.4,77.5,-76.03,-3.8,2.87,618.7,0.17,0,34.31
24,3,30,12.92,18.4,77.5,-70.82,-2.02,5.14,619.2,0.181,0,32.49
24,4,30,12.92,18.4,77.5,-63.09,0.46,4.42,622.0,0.133,0,29.78
24,5,30,12.92,18.4,77.5,-54.94,1.68,5.54,619.0,0.184,0,26.93
24,6,30,12.92,18.4,77.5,-48.48,2.23,5.19,618.9,0.199,0,24.67
24,7,30,12.92,18.4,77.5,-38.08,5.16,5.24,624.4,0.193,0,21.03
24,8,30,12.92,18.4,77.5,-36.28,6.64,2.86,615.1,0.166,0,20.4
24,9,30,12.92,18.4,77.5,-29.4,6.32,2.19,619.8,0.177,0,17.99
24,10,30,12.92,18.4,77.5,-29.07,9.19,0.54,622.5,0.179,0,17.88
24,11,30,12.92,18.4,77.5,-31.11,6.89,-0.75,623.2,0.126,0,18.59
24,12,30,12.92,18.4,77.5,-25.49,5.96,-1.43,619.0,0.186,0,16.62
24,13,30,12.92,18.4,77.5,-30.41,5.69,-1.33,620.2,0.193,0,18.34
24,14,30,12.92,18.4,77.5,-36.96,-0.01,-5.66,618.1,0.176,0,20.63
24,15,30,12.92,18.4,77.5,-42.53,1.21,-2.38,619.3,0.172,0,22.58
24,16,30,12.92,18.4,77.5,-49.66,-1.99,-4.8,619.9,0.161,0,25.08
24,17,30,12.92,18.4,77.5,-57.4,-0.68,-5.03,616.9,0.189,0,27.79
24,18,30,12.92,18.4,77.5,-60.7,-5.62,-4.71,618.9,0.16,0,28.95
24,19,30,12.92,18.4,77.5,-68.52,-7.11,-2.03,618.6,0.145,0,31.68
24,20,30,12.92,18.4,77.5,-74.93,-7.1,-4.86,618.4,0.192,0,33.93
24,21,30,12.92,18.4,77.5,-79.92,-7.67,-1.12,623.7,0.165,0,35.67
24,22,30,12.92,18.4,77.5,-81.08,-5.06,-1.78,618.8,0.194,0,36.08
24,23,30,12.92,18.4,77.5,-84.15,-6.39,-0.33,625.9,0.137,0,37.15
25,0,30,13.46,18.4,77.5,-80.17,-8.17,1.03,625.2,0.175,0,35.76
